ID,SkillsProgrammeCode,SkillsProgrammeTitle,NQFLevelID,Credits,RegistrationStartDate,RegistrationEndDate,QualityAssuranceBodyID,SkillsProgrammeTypeID,QualificationID,AETLevelID,OFOOccupationID,MinimumElectiveCredits,SkillsProgrammeGrantTypeID,MigrationRecordID,DateCreated,CreatedBy,DateUpdated,UpdatedBy,IsDeleted,SysStartTime,SysEndTime,IsOHS
256,65049,National CertificateL Jewellery manufacturing,2,134,2009-12-03 00:00:00.000,2015-06-30 00:00:00.000,0,2,115,0,1259,0,0,514,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
257,65209,National Certificate: Jewellery Manufacturing,3,137,2009-12-03 00:00:00.000,2015-06-30 00:00:00.000,0,2,116,0,1259,0,0,515,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
258,65549,National Certificate: Mining Technical Support,3,138,2009-12-03 00:00:00.000,2015-06-30 00:00:00.000,0,2,117,0,814,0,0,516,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
259,59729,National Certificate: Mechanical Handling (Rigging),2,127,2008-11-06 00:00:00.000,2015-06-30 00:00:00.000,0,2,118,0,1079,0,0,517,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
260,59730,National Certificate: Mechanical Handling (Rigging),3,121,2008-06-11 00:00:00.000,2015-06-30 00:00:00.000,0,2,119,0,1079,0,0,518,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
261,59731,Further Education and Training Certificate: Mechanical Handling (Rigging),4,136,2008-11-06 00:00:00.000,2015-06-30 00:00:00.000,0,2,120,0,1079,0,0,519,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
262,62769,National Certificate: Mineral Processing,0,130,2008-08-20 00:00:00.000,2015-06-30 00:00:00.000,0,2,121,0,1258,0,0,520,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
263,60110,National Certificate: Engineering,5,120,2008-08-20 00:00:00.000,2011-08-20 00:00:00.000,0,2,122,0,0,0,0,521,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
264,64949,National Certificate: Laboratory Practice,2,120,2009-05-05 00:00:00.000,2015-06-30 00:00:00.000,0,2,123,0,102,0,0,522,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
265,64950,Further Education and Training Certificate: Laboratory Analysis,4,140,2009-05-05 00:00:00.000,2015-06-30 00:00:00.000,0,2,124,0,102,0,0,523,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
266,20159,NQF 5 NATIONAL DIPLOMA IN ABET PRACITICES,0,240,2007-01-01 00:00:00.000,2010-01-01 00:00:00.000,0,2,125,0,0,0,0,524,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
267,48473,National Certificate in Electrical Engineering (Electrical Construction),0,156,2007-01-01 00:00:00.000,2010-01-01 00:00:00.000,0,2,126,0,0,0,0,525,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
268,03,NATIONAL CERTIFICATE GENERAL SECURITY PRACTICES,3,0,2007-01-01 00:00:00.000,2010-01-01 00:00:00.000,0,2,127,0,0,0,0,526,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
269,74292,"National Certificate: Occupational Health, Safety and Environment: Mining and Minerals",2,120,2008-11-26 00:00:00.000,2015-06-30 00:00:00.000,0,2,139,0,316,20,0,530,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
270,MQA/SP/0111/09,"Skills Programme: Primary Sample Preparation in an Analytical Laboratory ",0,17,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,102,0,0,532,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
271,MQA/SP/0012/09,Skills Programme: Separation of Precious Metals by means of the Fire Assay Technique,0,22,2009-10-19 00:00:00.000,2013-06-19 00:00:00.000,0,1,0,0,0,0,0,533,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
272,MQA/SP/0113/09,Skills Programme: Secondary Sample Preparation in an Analytical Laboratory,0,15,2009-10-19 00:00:00.000,2024-07-30 23:59:59.000,0,1,0,0,0,0,0,534,2022-12-12 13:31:20.827,1,2024-07-31 15:08:54.133,3551,0,2024-07-31 13:08:54.1301997,9999-12-31 23:59:59.9999999,0
273,MQA/SP/0114/09,Skills Programme: Small Scale Mining: Quarrying,0,50,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,211,12,0,538,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
274,MQA/SP/0115/09,"Skills Programme: Small Scale Mining: Safety, Health and Environment",0,42,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,211,7,0,539,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
275,MQA/SP/0116/09,Skills Programme: Small Scale Mining: Surface Mining,0,47,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,211,15,0,540,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
276,MQA/SP/0117/09,Skills Programme: Small Scale Mining: Underground Coal,0,50,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,10,0,541,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
277,MQA/SP/0118/09,Skills Programme: Small Scale Mining: Underground Hardrock,0,45,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,211,0,0,542,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
278,MQA/SP/0119/09,Skills Programme: Operating Mobile Equipment for Surface Excavation Operations,0,18,2009-11-25 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,6,0,543,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
279,MQA/SP/0120/10,Skills Programme: Occupational Health and Safety activities for: Part Time/Workplace Representatives and Shop Stewards in the Mining and Minerals,0,9,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,316,0,0,545,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
280,MQA/SP/0088/09 A,Skills Programme: Crushing (Version 2),0,17,2015-07-01 00:00:00.000,2018-01-18 00:00:00.000,0,1,0,0,1258,0,0,546,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
281,MQA/SP/0088/09 B,Skills Programme: Crushing (Version 2),0,12,2015-07-01 00:00:00.000,2018-01-18 00:00:00.000,0,1,0,0,1258,0,0,547,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
282,MQA/SP/0123/10,Skills Programme: Intermediate Generic Management (Version 2),0,42,2015-07-01 00:00:00.000,2016-07-19 15:45:40.643,0,1,0,0,0,0,0,548,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
283,MQA/SP/0121/10,Skills Programme: Advanced Generic Management (Version 2),0,57,2015-07-01 00:00:00.000,2016-07-19 16:05:56.450,0,1,0,0,0,0,0,549,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
284,MQA/SP/0122/10,Skills Programme: Basic Generic Supervision (Version 2),0,36,2015-07-01 00:00:00.000,2016-07-19 16:12:44.213,0,1,0,0,0,0,0,550,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
285,MQA/SP/0124/10,Skills Programme: The handling of explosives in mines,0,7,2018-07-01 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,1236,3,0,551,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
286,MQA/SP/0125/10,Skills Programme: Generic Engineering,0,60,2010-03-31 00:00:00.000,2011-03-31 00:00:00.000,0,1,0,0,0,0,0,552,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
287,MQA/SP/0089/09 A,SKILLS PROGRAM IN SCRUBBING AND SCREENING,0,17,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,553,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
288,MQA/SP/0089/09 B,SKILLS PROGRAM IN SCRUBBING AND SCREENING,0,13,2018-07-01 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,0,0,554,2022-12-12 13:31:20.827,1,2024-07-31 15:06:32.810,3551,0,2024-07-31 13:06:32.8022075,9999-12-31 23:59:59.9999999,0
289,MQA/SP/0089/09 C,SKILLS PROGRAM IN SCRUBBING AND SCREENING,0,13,2018-07-01 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,0,0,555,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
290,MQA/SP/0126/10,Skills Programme: Gases and Gas Testing in Underground Fiery (Coal) Mines,0,35,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,1256,0,0,556,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
291,MQA/SP/0127/10,Skills Programme: Flameproofing in Underground Fiery (Coal) Mines,0,18,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,1256,0,0,557,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
292,67429,National Certificate: Electrical Engineering: Mining and Minerals,2,140,2009-02-18 00:00:00.000,2015-06-30 00:00:00.000,0,2,108,0,1165,0,0,558,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
293,MQA/SP/0128/10,"Skills Programme: Transportation of persons, material and minerals to and from the underground workings by means of a shaft/ ONSETTER",0,29,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,1396,0,0,559,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
294,MQA/SP/0129/11,Skills Programme: Generic Engineering,0,39,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,1165,1,0,562,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
295,MQA/SP/0130/11,Skills Programme: Tailings Dam Operations,0,28,2011-04-11 00:00:00.000,2015-04-15 00:00:00.000,0,1,0,0,1258,0,0,563,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
296,MQA/SP/0131/11,Skills Programme : Secondary Sample Preparation in an Analytical Laboratory,0,15,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,102,0,0,565,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
297,MQA/SP/0132/11,Skills Programme: Maintain a conveyor belt system in the mining and minerals sector,0,31,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,1256,3,0,567,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
298,MQA/SP/0133/12,Skills Programme: Operate Mobile Machinery for Surface Excavation Operations,0,18,2012-05-15 00:00:00.000,2013-10-01 00:00:00.000,0,1,0,0,0,6,0,568,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
299,MQA/SP/0134/12,Skills Programme: Lamproom Assistant,0,34,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,873,4,0,569,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
300,MQA/SP/0135/12,Skills Programme: Lamproom Gas Bay Attendant,0,19,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,873,3,0,570,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
301,MQA/SP/0136/12,Skills Programme: Lamproom Shift Supervisor,0,28,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,873,9,0,571,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
302,MQA/SP/0137/12,Skills Programme: Gold Leaching,0,18,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,1258,0,0,572,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
303,MQA/SP/0138/12,Skills Programme: Platinum Group Metals Separation Process Operations,0,17,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,1258,0,0,573,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
304,MQA/SP/0139/12,Skills Programme: Lamproom Equipment Repairer,0,24,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,873,4,0,574,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
305,MQA/SP/0066/08 A,Skills Programme: Operate Mining Machinery in an Underground Coal Mine: Cut a coalface using an arc wall type coalcutter in an underground coal mine,0,29,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,575,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
306,MQA/SP/0066/08 B,Skills Programme: Operate mobile machinery in an underground coal mine: Place and operate and auxiliary fan in an underground coal mine,0,38,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,576,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
307,MQA/SP/0066/08 C,Skills Programme: Operate mining machinery in an underground coal mine: Operate a belt conveyor unit to convey coal in an underground coal mine,0,27,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,577,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
308,MQA/SP/0066/08 D,Skills Programme: Operate mining machinery in an underground coal mine: Deliver compressed air using a mobile compressor in an underground coal mine,0,28,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,578,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
309,MQA/SP/0066/08 E,Skills Programme: Operate mining machinery in an underground coal mine: Cut and load coalsurface using a continuous miner in an underground coal mine,0,53,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,579,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
310,MQA/SP/0066/08 F,Skills Programme: Operate mining machinery in an underground coal mine: Operate a locomotive underground,0,33,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,580,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
311,MQA/SP/0066/08 G,"Skills Programme: Operate mining machinery in an underground coal mine: Transport personnel, material or equipment using approved self-propelled mobile machines in an underground coal mine",0,37,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,581,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
312,MQA/SP/0066/08 H,Skills Programme: Operate mining machinery in an underground coal mine: Feed and break coal using a feeder breaker in an underground coal mine,0,28,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,582,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
313,MQA/SP/0066/08 J,Skills Programme: Operate mining machinery in an underground coal mine: Load coal using a gathering arm loader in an underground coal mine,0,32,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,583,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
314,MQA/SP/0066/08 K,Skills Programme: Operate mining machinery in an underground coal mine: Drill a work face using a hand held drilling equipment in an underground coal mine,0,29,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,584,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
315,MQA/SP/0066/08 L,Skills Programme: Operate mining machinery in an underground coal mine: Drill holes using a hand held rock drill in an underground coal mine,0,29,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,585,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
316,MQA/SP/0066/08 M,Skills Programme: Operate mining machinery in an underground coal mine: Transport material and equipment using a load haul dumper in an underground coal mine,0,38,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,586,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
317,MQA/SP/0066/08 N,Skills Programme: Operate mining machinery in an underground coal mine: Drill a coalface using mobile drilling equipment in an underground coal mine,0,33,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,587,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
318,MQA/SP/0066/08 P,Skills Programme: Operate mining machinery in an underground coal mine: Pump water using pumping equipment in an underground coal mine,0,28,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,588,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
319,MQA/SP/0066/08 Q,Skills Programme: Operate mining machinery in an underground coal mine: Support roof using a roof bolt machine in an underground coal mine,0,38,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,589,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
320,MQA/SP/0066/08 R,Skills Programme: Operate mining machinery in an underground coal mine: Transport coal using shuttle mining equipment in an underground coal mine,0,33,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,590,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
321,MQA/SP/0066/08 S,Skills Programme: Operate mining machinery in an underground coal mine: Apply stone dust using stone dusting equipment in an underground coal mine,0,33,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,592,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
322,MQA/SP/0066/08 T,Skills Programme: Operate mining machinery in an underground coal mine: Cut a coalface using a universal type coalcutter in an underground coal mine,0,38,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,593,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
323,"Demonstration ","Demonstrtion ",0,0,2012-01-01 00:00:00.000,2015-05-01 00:00:00.000,0,1,0,0,0,0,0,596,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
324,Artisan Demonstration 001,Demonstration of Atisan Development,0,0,2012-01-01 00:00:00.000,2016-05-01 00:00:00.000,0,1,0,0,0,0,0,597,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
325,MQA/SP/0140/13,Skills Programme: Artisan Aide: Fitting including Machinery,0,61,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,1102,10,0,598,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
326,MQA/SP/0141/13,Skills Programme: Artisan Aide: Diesel Mechanic,0,54,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,1105,10,0,599,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
327,MQA/SP/0142/13,Skills Programme: Artisan Aide: Plater Welder,0,39,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,1070,10,0,600,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
328,MQA/SP/0143/13,Skills Programme: Artisan Aide: Measurement Control and Instrumentation,0,47,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,1180,10,0,601,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
329,MQA/SP/0145/13,Skills Programme: Artisan Aide: Electrical,0,67,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,1165,10,0,603,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
330,MQA/SP/0144/13,Skills Programme: Artisan Aide: Rigger Ropesman,0,54,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,1079,10,0,605,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
331,MQA/SP/0146/13,Skills Programme: The separation of precious metals by means of the fire assay technique,0,19,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,102,0,0,606,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
332,MQA/SP/0147/13,Skills Programme: Preparation of Samples and Instrumental Analysis,0,40,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,102,14,0,616,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
333,MQA/SP/0148/13,Skills Programme: Operate Mobile Machinery for Surface Excavation Operations,0,18,2018-07-01 00:00:00.000,2019-04-25 00:00:00.000,0,1,0,0,1236,6,0,617,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
334,MQA/SP/0149/13,Skills Programme: The control of explosives magazines on mines and quarries,0,10,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,552,0,0,618,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
335,MQA/SP/0150/13,Skills Programme: Crushing and Screening,0,32,2015-07-01 00:00:00.000,2018-01-18 00:00:00.000,0,1,0,0,552,20,0,619,2022-12-12 13:31:20.827,1,2022-12-12 13:31:20.827,1,0,2022-12-12 11:31:20.8152536,9999-12-31 23:59:59.9999999,0
336,MQA/SP/0151/13,Skills Programme: Monitor and Operate Plant and Equipment,0,33,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,551,15,0,620,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
337,MQA/SP/0152/13,Skills Programme: Milling Operations,0,39,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,552,9,0,621,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
338,MQA/SP/0153/14,Skills Programme: Diamond Processing: Bottom Operations: Blocking,0,31,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,552,0,0,622,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,0
