ID,SAQAQualificationID,SAQAQualificationTitle,NQFLevelID,Credits,RegistrationStartDate,RegistrationEndDate,LastEnrolmentDate,LastAchievementDate,QualityAssuranceBodyID,QualificationTypeId,ReplacementQualificationID,NewRegistrationStartDate,NewRegistrationEndDate,NewLastEnrolmentDate,NewLastAchievementDate,OFOOccupationID,DateCreated,CreatedBy,DateUpdated,UpdatedBy,IsDeleted,MigrationRecordID,IsReplacement,IsReregistered,MinimumElectiveCredits,SysStartTime,SysEndTime
171,23833,Business Administration,2,130,2018-07-01 00:00:00.000,2023-06-01 00:00:00.000,2024-06-30 00:00:00.000,2027-06-29 00:00:00.000,65,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-15 11:19:55.180,1,2024-05-15 11:19:55.180,1,0,NULL,0,0,130,2024-05-15 09:19:55.1829280,9999-12-31 23:59:59.9999999
172,50080,generic management,4,150,2018-07-01 00:00:00.000,2023-06-06 00:00:00.000,2024-06-30 00:00:00.000,2027-06-29 00:00:00.000,65,2,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-16 12:44:02.007,1,2024-05-16 12:45:11.680,4286,0,NULL,0,0,150,2024-05-16 10:45:11.6668680,9999-12-31 23:59:59.9999999
173,83946,Management,3,120,2021-07-07 00:00:00.000,2023-07-30 00:00:00.000,2027-07-06 00:00:00.000,2030-07-05 00:00:00.000,65,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-16 12:46:50.610,1,2024-05-16 12:46:50.610,1,0,NULL,0,0,120,2024-05-16 10:46:50.6044847,9999-12-31 23:59:59.9999999
174,67464,Marketing,4,141,2021-07-07 00:00:00.000,2023-07-30 00:00:00.000,2027-07-06 00:00:00.000,2030-07-05 00:00:00.000,65,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-16 12:49:39.947,1,2024-05-20 10:50:47.783,4286,0,NULL,0,0,141,2024-05-20 08:50:47.7817728,9999-12-31 23:59:59.9999999
175,67465,Business Administration,3,130,2021-07-07 00:00:00.000,2026-07-30 00:00:00.000,2027-07-06 00:00:00.000,2030-07-05 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-16 12:57:47.770,1,2025-04-23 14:24:33.343,4659,0,NULL,0,0,130,2025-04-23 12:24:33.3311812,9999-12-31 23:59:59.9999999
176,58375,NC: Bookkeeping,4,120,2024-04-01 00:00:00.000,2025-05-01 00:00:00.000,2030-03-31 00:00:00.000,2033-03-30 00:00:00.000,65,2,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-20 10:39:11.790,1,2024-05-20 10:39:11.790,1,0,NULL,0,0,120,2024-05-20 08:39:11.7815547,9999-12-31 23:59:59.9999999
177,58376,FETC: Bookkeepinh,1,130,2024-04-01 00:00:00.000,2025-04-01 00:00:00.000,2030-03-31 00:00:00.000,2033-03-30 00:00:00.000,57,2,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-20 10:43:23.700,1,2024-05-20 10:43:23.700,1,0,NULL,0,0,130,2024-05-20 08:43:23.6879174,9999-12-31 23:59:59.9999999
178,61595,FETC: Business Administration,4,140,2024-04-01 00:00:00.000,2026-06-30 00:00:00.000,2030-03-31 00:00:00.000,2033-03-30 00:00:00.000,65,2,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-20 10:46:42.163,1,2025-04-15 13:09:30.910,6,0,NULL,0,0,140,2025-04-15 11:09:30.9034729,9999-12-31 23:59:59.9999999
179,59201,generic management,5,162,2024-04-01 00:00:00.000,2025-03-31 00:00:00.000,2030-03-31 00:00:00.000,2033-03-30 00:00:00.000,65,2,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-20 13:04:12.997,1,2024-05-20 13:10:49.810,4286,0,NULL,0,0,162,2024-05-20 11:10:49.7973607,9999-12-31 23:59:59.9999999
180,58395,Project Management,4,143,2024-04-01 00:00:00.000,2025-04-01 00:00:00.000,2030-03-31 00:00:00.000,2033-03-30 00:00:00.000,57,2,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-13 15:05:04.877,1,2024-06-13 15:05:04.877,1,0,NULL,0,0,140,2024-06-13 13:05:04.8673909,9999-12-31 23:59:59.9999999
181,123456,Test Qualification,1,120,2024-04-08 00:00:00.000,2026-04-08 00:00:00.000,2030-04-07 00:00:00.000,2033-04-06 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-18 16:59:29.413,1,2024-06-18 16:59:29.413,1,0,NULL,0,0,6,2024-06-18 14:59:29.4050198,9999-12-31 23:59:59.9999999
182,57712,FETC:Generic Management:General Management,4,150,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-19 14:33:15.657,1,2024-11-18 11:32:28.580,4286,0,NULL,0,0,150,2024-11-18 09:32:28.5698579,9999-12-31 23:59:59.9999999
183,49691,Human Resource Management and Support,1,140,2024-06-19 00:00:00.000,2025-06-19 00:00:00.000,2030-06-18 00:00:00.000,2033-06-17 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-19 16:29:39.600,1,2024-06-19 16:29:39.600,1,0,NULL,0,0,140,2024-06-19 14:29:39.5925970,9999-12-31 23:59:59.9999999
184,48979,National Certificate  in Animal Production,4,140,2024-06-18 00:00:00.000,2025-06-30 00:00:00.000,2030-06-17 00:00:00.000,2033-06-16 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-20 10:46:23.063,1,2024-06-20 10:46:23.063,1,0,NULL,0,0,140,2024-06-20 08:46:23.0609526,9999-12-31 23:59:59.9999999
185,74149,Procurement in the Supply Chain,5,154,2024-06-18 00:00:00.000,2025-06-30 00:00:00.000,2030-06-17 00:00:00.000,2033-06-16 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-20 11:37:06.917,1,2024-06-20 11:37:06.917,1,0,NULL,0,0,154,2024-06-20 09:37:06.9203817,9999-12-31 23:59:59.9999999
186,83986,: National Certificate: Management: Stores and Warehousing,4,120,2024-06-18 00:00:00.000,2025-07-30 00:00:00.000,2030-06-17 00:00:00.000,2033-06-16 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-20 11:49:11.830,1,2024-06-20 11:49:11.830,1,0,NULL,0,0,120,2024-06-20 09:49:11.8265977,9999-12-31 23:59:59.9999999
187,66749,National Certicate :Community Development,3,120,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-27 10:35:42.637,1,2024-10-16 14:51:39.567,4286,0,NULL,0,0,120,2024-10-16 12:51:39.5606389,9999-12-31 23:59:59.9999999
188,58761,Further Education and Training Certificate :Early Childhood Development,4,120,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2025-06-30 00:00:00.000,2028-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-27 10:38:11.820,1,2024-10-16 14:41:05.223,4286,0,NULL,0,0,120,2024-10-16 12:41:05.2326052,9999-12-31 23:59:59.9999999
189,61591,National Certificate:Information Technology : End User Computing,3,120,2024-06-28 00:00:00.000,2025-06-27 00:00:00.000,2030-06-27 00:00:00.000,2033-06-26 00:00:00.000,57,2,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-27 10:45:06.260,1,2024-06-27 10:45:06.260,1,0,NULL,0,0,120,2024-06-27 08:45:06.2542344,9999-12-31 23:59:59.9999999
190,67229,Payroll Administration,4,120,2024-07-01 00:00:00.000,2025-06-30 00:00:00.000,2030-06-30 00:00:00.000,2033-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-28 14:53:56.653,1,2024-06-28 14:53:56.653,1,0,NULL,0,0,120,2024-06-28 12:53:56.6608208,9999-12-31 23:59:59.9999999
191,66249,FETC: New Venture Creation,4,149,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,57,2,NULL,NULL,NULL,NULL,NULL,NULL,2024-07-11 11:47:19.010,1,2024-10-07 15:52:44.240,4286,0,NULL,0,0,11,2024-10-07 13:52:44.2367154,9999-12-31 23:59:59.9999999
192,48806,National Certificate: Craft Production,1,141,2024-07-01 00:00:00.000,2025-05-30 00:00:00.000,2030-06-30 00:00:00.000,2033-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-07-17 15:08:37.770,1,2024-07-17 15:08:37.770,1,0,NULL,0,0,141,2024-07-17 13:08:37.7831215,9999-12-31 23:59:59.9999999
193,71490,Contact Centre Support,2,128,2024-03-01 00:00:00.000,2030-04-01 00:00:00.000,2030-02-28 00:00:00.000,2033-02-27 00:00:00.000,57,2,NULL,NULL,NULL,NULL,NULL,NULL,2024-08-07 09:39:11.987,1,2024-08-07 09:39:11.987,1,0,NULL,0,0,128,2024-08-07 07:39:11.9820709,9999-12-31 23:59:59.9999999
194,101874,Occupational Certificate Maintenance Planner,5,261,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-29 00:00:00.000,57,2,NULL,NULL,NULL,NULL,NULL,NULL,2024-08-12 11:46:00.937,1,2024-08-19 15:41:15.777,4286,0,NULL,0,0,261,2024-08-19 13:41:15.7772922,9999-12-31 23:59:59.9999999
195,97542,Occupation Certificate: Early Childhood Development Practitioner,4,131,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-08-20 14:40:06.250,1,2024-08-20 14:40:06.250,1,0,NULL,0,0,131,2024-08-20 12:40:06.2457508,9999-12-31 23:59:59.9999999
196,99714,"Occupational Certificate: Safety, Health and quality Practitioner",5,256,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-08-20 14:47:59.090,1,2024-08-20 14:47:59.090,1,0,NULL,0,0,256,2024-08-20 12:47:59.0898279,9999-12-31 23:59:59.9999999
197,49129,inteactive Media,5,130,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-09-26 10:42:31.457,1,2024-09-26 10:42:31.457,1,0,NULL,0,0,130,2024-09-26 08:42:31.4547012,9999-12-31 23:59:59.9999999
198,101321,Occupational Certificate,5,190,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,57,2,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-07 15:28:24.820,1,2024-10-07 15:42:47.823,4286,0,NULL,0,0,190,2024-10-07 13:42:47.8146529,9999-12-31 23:59:59.9999999
199,118788,Occupational Certificate: Design Thinking Innovation Lead,1,160,2018-07-01 00:00:00.000,2025-12-31 00:00:00.000,2026-12-31 00:00:00.000,2029-12-30 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-07 15:38:40.557,1,2024-10-07 15:46:32.220,4286,0,NULL,0,0,160,2024-10-07 13:46:32.2367512,9999-12-31 23:59:59.9999999
200,48573,National Certificate: Information Technology: Systems Support,5,147,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-09 11:48:56.227,1,2024-10-14 12:03:05.037,4286,0,NULL,0,0,147,2024-10-14 10:03:05.0290819,9999-12-31 23:59:59.9999999
201,50331,"National Certificate: Occupationally Directed Education, Training and Development Practices",6,145,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-10 11:05:11.440,1,2024-10-10 11:05:11.440,1,0,NULL,0,0,145,2024-10-10 09:05:11.4397793,9999-12-31 23:59:59.9999999
202,49121,National Certificate: Interactive Media,5,130,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-11 11:11:48.530,1,2024-10-11 11:11:48.530,1,0,NULL,0,0,130,2024-10-11 09:11:48.5179775,9999-12-31 23:59:59.9999999
203,20287,National Certificate: Farming,1,120,2018-07-30 00:00:00.000,2023-06-30 00:00:00.000,2026-07-29 00:00:00.000,2029-07-28 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-14 10:44:24.843,1,2024-10-14 10:44:24.843,1,0,NULL,0,0,120,2024-10-14 08:44:24.8418627,9999-12-31 23:59:59.9999999
204,48967,National Certificate: Business Advising Operations,6,138,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2025-06-30 00:00:00.000,2028-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-16 13:26:23.473,1,2024-10-16 13:26:23.473,1,0,NULL,0,0,138,2024-10-16 11:26:23.4666017,9999-12-31 23:59:59.9999999
205,23118,National Diploma: Early Childhood Development,5,240,2018-07-01 00:00:00.000,2020-07-30 00:00:00.000,2025-06-30 00:00:00.000,2028-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-16 14:44:31.687,1,2024-10-16 14:44:36.013,4286,0,NULL,0,0,240,2024-10-16 12:44:36.0136640,9999-12-31 23:59:59.9999999
206,49580,General Education and Training Certificate: Poultry Production,1,134,2018-07-30 00:00:00.000,2023-06-30 00:00:00.000,2025-07-29 00:00:00.000,2028-07-28 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-16 14:46:30.987,1,2024-10-16 14:46:32.743,4286,0,NULL,0,0,134,2024-10-16 12:46:32.7479569,9999-12-31 23:59:59.9999999
207,48977,National Certificate: Mixed Farming Systems,2,120,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2025-06-30 00:00:00.000,2028-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-16 14:48:10.420,1,2024-10-16 14:48:10.420,1,0,NULL,0,0,120,2024-10-16 12:48:10.4353257,9999-12-31 23:59:59.9999999
208,101869,Occupational Certificate: Project Manager,5,240,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2025-12-30 00:00:00.000,2028-12-29 00:00:00.000,57,2,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-29 10:30:20.853,1,2024-10-29 10:30:20.853,1,0,NULL,0,0,240,2024-10-29 08:30:20.8497842,9999-12-31 23:59:59.9999999
209,78964,Further Education and Training Certificate: Information Technology: Technical Support,4,163,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-29 14:33:28.783,1,2024-10-29 14:33:28.783,1,0,NULL,0,0,163,2024-10-29 12:33:28.7717608,9999-12-31 23:59:59.9999999
210,93997,National Certificate: Contact Centre and Business Process Outsourcing Support,3,124,2021-07-01 00:00:00.000,2025-07-30 00:00:00.000,2027-06-30 00:00:00.000,2030-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-31 09:59:55.487,1,2024-11-06 14:50:34.850,4286,0,NULL,0,0,124,2024-11-06 12:50:34.8383010,9999-12-31 23:59:59.9999999
211,74630,Further Education and Training Certificate: Generic Management,4,150,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-11-07 11:39:41.163,1,2024-11-07 11:39:41.163,1,0,NULL,0,0,150,2024-11-07 09:39:41.1507915,9999-12-31 23:59:59.9999999
212,66789,National Certificate: Environmental Management,5,138,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-12-04 10:28:55.480,1,2024-12-04 10:28:55.480,1,0,NULL,0,0,138,2024-12-04 08:28:55.4802764,9999-12-31 23:59:59.9999999
213,20175,National Certificate: Hygiene and Cleaning Supervision,3,120,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2025-02-28 08:59:01.580,1,2025-02-28 08:59:01.580,1,0,NULL,0,0,120,2025-02-28 06:59:01.5829844,9999-12-31 23:59:59.9999999
214,119262,Occupational certificate: Internet-of-Things Developer,4,141,2022-06-21 00:00:00.000,2025-12-31 00:00:00.000,2028-06-20 00:00:00.000,2031-06-19 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2025-03-07 10:03:27.857,1,2025-03-07 10:03:27.857,1,0,NULL,0,0,141,2025-03-07 08:03:27.8553033,9999-12-31 23:59:59.9999999
215,202503,QAQual,1,120,2025-01-01 00:00:00.000,2028-12-31 00:00:00.000,2030-12-31 00:00:00.000,2033-12-30 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2025-03-19 10:07:15.253,1,2025-03-19 10:07:15.253,1,0,NULL,0,0,20,2025-03-19 08:07:15.2508219,9999-12-31 23:59:59.9999999
216,118699,Occupational Certificate: Cloud Administrator,5,149,2022-02-03 00:00:00.000,2025-12-31 00:00:00.000,2028-02-02 00:00:00.000,2031-02-01 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2025-03-28 10:04:28.800,1,2025-03-28 10:04:28.800,1,0,NULL,0,0,149,2025-03-28 08:04:28.7924823,9999-12-31 23:59:59.9999999
217,118708,Occupational Certificate: Data Science Practitioner,5,185,2022-02-02 00:00:00.000,2025-12-31 00:00:00.000,2028-02-01 00:00:00.000,2031-01-31 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2025-03-28 10:06:15.127,1,2025-03-28 10:06:15.127,1,0,NULL,0,0,185,2025-03-28 08:06:15.1205934,9999-12-31 23:59:59.9999999
218,121296,Advanced Occupational Certificate: Extended Reality Developer,6,218,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-13 00:00:00.000,2032-11-12 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2025-03-31 09:45:02.267,1,2025-03-31 09:45:02.267,1,0,NULL,0,0,218,2025-03-31 07:45:02.2540971,9999-12-31 23:59:59.9999999
219,118986,Occupational Certificate: Cybersecurity Analyst,1,173,2022-04-22 00:00:00.000,2025-12-31 00:00:00.000,2028-04-21 00:00:00.000,2031-04-20 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2025-03-31 09:47:00.693,1,2025-03-31 09:47:00.693,1,0,NULL,0,0,173,2025-03-31 07:47:00.6916837,9999-12-31 23:59:59.9999999
220,101408,Occupational Certificate: Computer Technician,5,282,2018-07-31 00:00:00.000,2025-12-31 00:00:00.000,2024-07-30 00:00:00.000,2027-07-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2025-04-11 16:47:26.123,1,2025-04-11 16:47:26.123,1,0,NULL,0,0,282,2025-04-11 14:47:26.1215290,9999-12-31 23:59:59.9999999
221,36233,National Certificate: Specialist Hygiene and Cleaning Services,2,120,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2025-04-16 10:23:07.607,1,2025-04-16 10:23:07.607,1,0,NULL,0,0,120,2025-04-16 08:23:07.6077880,9999-12-31 23:59:59.9999999
222,118792,Occupational Certificate: Artificial Intelligence Software Developer,5,209,2022-02-02 00:00:00.000,2026-12-31 00:00:00.000,2028-02-01 00:00:00.000,2031-01-31 00:00:00.000,57,1,NULL,NULL,NULL,NULL,NULL,NULL,2025-04-24 09:14:44.617,1,2025-04-24 09:14:44.617,1,0,NULL,0,0,209,2025-04-24 07:14:44.6120815,9999-12-31 23:59:59.9999999
